TRACK_ID	ARTIST_ID	ALBUM_ID	PATH	DURATION	TAGS
track_0005640	artist_000811	album_000867	40/5640.mp3	227.3	mood/theme---documentary	mood/theme---emotional	mood/theme---space
track_0005641	artist_000811	album_000867	41/5641.mp3	215.1	mood/theme---documentary	mood/theme---emotional	mood/theme---space
track_0005642	artist_000811	album_000867	42/5642.mp3	217.3	mood/theme---documentary	mood/theme---emotional	mood/theme---space
track_0005643	artist_000811	album_000867	43/5643.mp3	231.6	mood/theme---documentary	mood/theme---emotional	mood/theme---space
track_0006247	artist_000811	album_000960	47/6247.mp3	381.7	mood/theme---emotional
track_0006248	artist_000811	album_000960	48/6248.mp3	249.8	mood/theme---documentary
track_0006249	artist_000811	album_000960	49/6249.mp3	364.7	mood/theme---documentary	mood/theme---emotional
track_0006250	artist_000811	album_000960	50/6250.mp3	238.4	mood/theme---documentary	mood/theme---emotional
track_0006251	artist_000811	album_000960	51/6251.mp3	392.4	mood/theme---documentary	mood/theme---emotional
track_0006252	artist_000811	album_000960	52/6252.mp3	340.8	mood/theme---documentary	mood/theme---emotional
track_0006253	artist_000811	album_000960	53/6253.mp3	271.8	mood/theme---documentary	mood/theme---emotional	mood/theme---relaxing
track_0006254	artist_000811	album_000960	54/6254.mp3	481.6	mood/theme---documentary	mood/theme---emotional	mood/theme---relaxing
track_0006256	artist_000811	album_000960	56/6256.mp3	236.5	mood/theme---documentary	mood/theme---emotional	mood/theme---relaxing
track_0006257	artist_000811	album_000960	57/6257.mp3	207.8	mood/theme---documentary	mood/theme---emotional	mood/theme---relaxing
track_0006258	artist_000811	album_000960	58/6258.mp3	176.5	mood/theme---documentary	mood/theme---emotional	mood/theme---relaxing
track_0006606	artist_000787	album_001009	06/6606.mp3	224.9	mood/theme---melodic
track_0006607	artist_000787	album_001009	07/6607.mp3	251.5	mood/theme---melodic
track_0006608	artist_000787	album_001009	08/6608.mp3	274.3	mood/theme---melodic
track_0006609	artist_000787	album_001009	09/6609.mp3	239.3	mood/theme---melodic
track_0006610	artist_000787	album_001009	10/6610.mp3	234.3	mood/theme---melodic
track_0006611	artist_000787	album_001009	11/6611.mp3	322.2	mood/theme---melodic
track_0006719	artist_000937	album_001020	19/6719.mp3	190.2	mood/theme---relaxing
track_0006720	artist_000937	album_001020	20/6720.mp3	132.4	mood/theme---relaxing
track_0006721	artist_000937	album_001020	21/6721.mp3	151.6	mood/theme---relaxing
track_0006722	artist_000937	album_001020	22/6722.mp3	177.2	mood/theme---relaxing
track_0006723	artist_000937	album_001020	23/6723.mp3	213.8	mood/theme---relaxing
track_0006724	artist_000937	album_001020	24/6724.mp3	155.5	mood/theme---relaxing
track_0006725	artist_000937	album_001020	25/6725.mp3	231.5	mood/theme---relaxing
track_0006726	artist_000937	album_001020	26/6726.mp3	186.0	mood/theme---relaxing
track_0006727	artist_000937	album_001020	27/6727.mp3	160.4	mood/theme---relaxing
track_0006728	artist_000937	album_001020	28/6728.mp3	240.6	mood/theme---relaxing
track_0006729	artist_000937	album_001020	29/6729.mp3	210.6	mood/theme---relaxing
track_0006730	artist_000937	album_001020	30/6730.mp3	206.6	mood/theme---relaxing
track_0006731	artist_000937	album_001020	31/6731.mp3	171.6	mood/theme---relaxing
track_0006732	artist_000937	album_001020	32/6732.mp3	189.8	mood/theme---relaxing
track_0007358	artist_000937	album_001110	58/7358.mp3	240.6	mood/theme---relaxing
track_0007359	artist_000937	album_001110	59/7359.mp3	225.8	mood/theme---relaxing
track_0007360	artist_000937	album_001110	60/7360.mp3	232.6	mood/theme---relaxing
track_0007361	artist_000937	album_001110	61/7361.mp3	168.4	mood/theme---relaxing
track_0007362	artist_000937	album_001110	62/7362.mp3	237.4	mood/theme---relaxing
track_0007363	artist_000937	album_001110	63/7363.mp3	237.7	mood/theme---relaxing
track_0007364	artist_000937	album_001110	64/7364.mp3	145.4	mood/theme---relaxing
track_0007391	artist_001064	album_001115	91/7391.mp3	188.1	mood/theme---emotional
track_0007394	artist_001064	album_001115	94/7394.mp3	150.7	mood/theme---melancholic
track_0007395	artist_001064	album_001115	95/7395.mp3	109.9	mood/theme---love
track_0007396	artist_001064	album_001115	96/7396.mp3	230.4	mood/theme---drama
track_0007397	artist_001064	album_001115	97/7397.mp3	86.5	mood/theme---adventure
track_0007400	artist_001064	album_001115	00/7400.mp3	146.1	mood/theme---drama
track_0007401	artist_001064	album_001115	01/7401.mp3	132.1	mood/theme---drama
track_0009592	artist_000209	album_001434	92/9592.mp3	223.1	mood/theme---melodic
track_0009830	artist_001491	album_001465	30/9830.mp3	212.2	mood/theme---heavy
track_0009831	artist_001491	album_001465	31/9831.mp3	379.0	mood/theme---heavy
track_0009832	artist_001491	album_001465	32/9832.mp3	297.7	mood/theme---heavy
track_0009833	artist_001491	album_001465	33/9833.mp3	320.0	mood/theme---heavy
track_0009834	artist_001491	album_001465	34/9834.mp3	109.4	mood/theme---heavy
track_0009835	artist_001491	album_001465	35/9835.mp3	250.2	mood/theme---heavy
track_0009836	artist_001491	album_001465	36/9836.mp3	505.2	mood/theme---heavy
track_0009837	artist_001491	album_001465	37/9837.mp3	333.9	mood/theme---heavy
track_0009838	artist_001491	album_001465	38/9838.mp3	362.0	mood/theme---heavy
track_0009839	artist_001491	album_001465	39/9839.mp3	350.5	mood/theme---heavy
track_0011006	artist_001619	album_001628	06/11006.mp3	361.7	mood/theme---dark
track_0011745	artist_000696	album_001741	45/11745.mp3	261.4	mood/theme---cool
track_0011747	artist_000696	album_001741	47/11747.mp3	97.3	mood/theme---cool
track_0011750	artist_000696	album_001741	50/11750.mp3	105.2	mood/theme---cool
track_0011751	artist_000696	album_001741	51/11751.mp3	279.0	mood/theme---cool
track_0011756	artist_000696	album_001741	56/11756.mp3	509.4	mood/theme---cool
track_0011760	artist_000696	album_001741	60/11760.mp3	124.5	mood/theme---cool
track_0011765	artist_000696	album_001741	65/11765.mp3	121.5	mood/theme---cool
track_0011767	artist_000696	album_001741	67/11767.mp3	227.2	mood/theme---cool
track_0011771	artist_000696	album_001741	71/11771.mp3	127.1	mood/theme---cool
track_0011773	artist_000696	album_001741	73/11773.mp3	122.6	mood/theme---cool
track_0011839	artist_001780	album_001749	39/11839.mp3	212.2	mood/theme---calm	mood/theme---melodic	mood/theme---relaxing	mood/theme---soft
track_0011840	artist_001780	album_001749	40/11840.mp3	178.8	mood/theme---calm	mood/theme---melodic	mood/theme---relaxing	mood/theme---soft
track_0011841	artist_001780	album_001749	41/11841.mp3	120.4	mood/theme---calm	mood/theme---melodic	mood/theme---relaxing	mood/theme---soft
track_0011842	artist_001780	album_001749	42/11842.mp3	91.9	mood/theme---calm	mood/theme---melodic	mood/theme---relaxing	mood/theme---soft
track_0011843	artist_001780	album_001749	43/11843.mp3	97.0	mood/theme---calm	mood/theme---melodic	mood/theme---relaxing	mood/theme---soft
track_0011844	artist_001780	album_001749	44/11844.mp3	102.3	mood/theme---calm	mood/theme---melodic	mood/theme---relaxing	mood/theme---soft
track_0011845	artist_001780	album_001749	45/11845.mp3	204.9	mood/theme---calm	mood/theme---melodic	mood/theme---relaxing	mood/theme---soft
track_0012099	artist_001822	album_001781	99/12099.mp3	273.1	mood/theme---energetic	mood/theme---heavy
track_0012100	artist_001822	album_001781	00/12100.mp3	198.3	mood/theme---energetic	mood/theme---heavy
track_0012101	artist_001822	album_001781	01/12101.mp3	237.4	mood/theme---energetic	mood/theme---heavy
track_0012102	artist_001822	album_001781	02/12102.mp3	202.5	mood/theme---energetic	mood/theme---heavy
track_0012303	artist_001858	album_001820	03/12303.mp3	331.9	mood/theme---retro
track_0012675	artist_001885	album_001858	75/12675.mp3	330.0	mood/theme---melodic
track_0013398	artist_001968	album_001938	98/13398.mp3	175.0	mood/theme---ballad	mood/theme---melodic
track_0013400	artist_001968	album_001938	00/13400.mp3	204.9	mood/theme---ballad
track_0013823	artist_002023	album_001979	23/13823.mp3	88.5	mood/theme---dark
track_0013824	artist_002023	album_001979	24/13824.mp3	261.7	mood/theme---dark
track_0013825	artist_002023	album_001979	25/13825.mp3	231.6	mood/theme---dark
track_0013826	artist_002023	album_001979	26/13826.mp3	270.5	mood/theme---dark
track_0013827	artist_002023	album_001979	27/13827.mp3	230.2	mood/theme---dark
track_0014013	artist_002054	album_002007	13/14013.mp3	263.7	mood/theme---relaxing
track_0014014	artist_002054	album_002007	14/14014.mp3	221.4	mood/theme---relaxing
track_0014015	artist_002054	album_002007	15/14015.mp3	162.5	mood/theme---relaxing
track_0014016	artist_002054	album_002007	16/14016.mp3	245.7	mood/theme---relaxing
track_0014017	artist_002054	album_002007	17/14017.mp3	207.4	mood/theme---relaxing
track_0014018	artist_002054	album_002007	18/14018.mp3	155.8	mood/theme---relaxing
track_0014019	artist_002054	album_002007	19/14019.mp3	154.5	mood/theme---relaxing
track_0014020	artist_002054	album_002007	20/14020.mp3	183.1	mood/theme---relaxing
track_0014021	artist_002054	album_002007	21/14021.mp3	240.1	mood/theme---relaxing
track_0014022	artist_002054	album_002007	22/14022.mp3	299.5	mood/theme---relaxing
track_0014023	artist_002054	album_002007	23/14023.mp3	127.8	mood/theme---relaxing
track_0014024	artist_002054	album_002007	24/14024.mp3	171.4	mood/theme---relaxing
track_0014025	artist_002054	album_002007	25/14025.mp3	126.0	mood/theme---relaxing
track_0014026	artist_002054	album_002007	26/14026.mp3	169.7	mood/theme---relaxing
track_0014027	artist_002054	album_002007	27/14027.mp3	155.9	mood/theme---relaxing
track_0014028	artist_002054	album_002007	28/14028.mp3	151.9	mood/theme---relaxing
track_0015159	artist_002208	album_002161	59/15159.mp3	277.1	mood/theme---ballad
track_0015160	artist_002208	album_002161	60/15160.mp3	267.2	mood/theme---advertising	mood/theme---ballad
track_0015161	artist_002208	album_002161	61/15161.mp3	374.7	mood/theme---ballad	mood/theme---emotional
track_0015164	artist_002208	album_002162	64/15164.mp3	280.2	mood/theme---epic
track_0015166	artist_002208	album_002162	66/15166.mp3	329.8	mood/theme---emotional
track_0015167	artist_002208	album_002162	67/15167.mp3	246.6	mood/theme---emotional
track_0015169	artist_002208	album_002162	69/15169.mp3	147.3	mood/theme---emotional
track_0015171	artist_002208	album_002162	71/15171.mp3	319.7	mood/theme---emotional
track_0015963	artist_002317	album_002261	63/15963.mp3	306.6	mood/theme---calm
track_0015966	artist_002317	album_002261	66/15966.mp3	336.6	mood/theme---calm
track_0015998	artist_002324	album_002269	98/15998.mp3	241.4	mood/theme---action	mood/theme---adventure	mood/theme---dramatic	mood/theme---epic
track_0015999	artist_002324	album_002269	99/15999.mp3	133.6	mood/theme---emotional	mood/theme---epic	mood/theme---powerful	mood/theme---upbeat
track_0016000	artist_002324	album_002269	00/16000.mp3	162.7	mood/theme---dramatic	mood/theme---epic	mood/theme---powerful	mood/theme---upbeat
track_0016038	artist_002323	album_002275	38/16038.mp3	190.0	mood/theme---dark	mood/theme---dramatic	mood/theme---epic	mood/theme---powerful
track_0016039	artist_002323	album_002275	39/16039.mp3	178.7	mood/theme---dramatic	mood/theme---epic	mood/theme---inspiring	mood/theme---powerful	mood/theme---upbeat	mood/theme---uplifting
track_0016040	artist_002323	album_002275	40/16040.mp3	185.4	mood/theme---epic	mood/theme---inspiring	mood/theme---soundscape	mood/theme---uplifting
track_0016041	artist_002323	album_002275	41/16041.mp3	240.0	mood/theme---emotional	mood/theme---epic	mood/theme---powerful	mood/theme---upbeat	mood/theme---uplifting
track_0016092	artist_002320	album_002284	92/16092.mp3	293.3	mood/theme---heavy
track_0016096	artist_002320	album_002284	96/16096.mp3	400.1	mood/theme---heavy
track_0016101	artist_002320	album_002284	01/16101.mp3	374.9	mood/theme---heavy
track_0016658	artist_002455	album_002368	58/16658.mp3	191.8	mood/theme---epic	mood/theme---inspiring	mood/theme---powerful	mood/theme---uplifting
track_0016659	artist_002455	album_002368	59/16659.mp3	321.0	mood/theme---epic	mood/theme---inspiring	mood/theme---powerful	mood/theme---uplifting
track_0016660	artist_002455	album_002368	60/16660.mp3	282.7	mood/theme---action	mood/theme---epic	mood/theme---inspiring	mood/theme---powerful	mood/theme---uplifting
track_0016661	artist_002455	album_002368	61/16661.mp3	313.2	mood/theme---emotional	mood/theme---inspiring	mood/theme---melancholic
track_0016662	artist_002455	album_002368	62/16662.mp3	188.0	mood/theme---action	mood/theme---epic	mood/theme---powerful	mood/theme---uplifting
track_0016663	artist_002455	album_002368	63/16663.mp3	276.4	mood/theme---action	mood/theme---epic	mood/theme---powerful	mood/theme---uplifting
track_0016664	artist_002455	album_002368	64/16664.mp3	266.1	mood/theme---action	mood/theme---epic	mood/theme---inspiring	mood/theme---powerful	mood/theme---uplifting
track_0016665	artist_002455	album_002368	65/16665.mp3	320.9	mood/theme---action	mood/theme---epic	mood/theme---inspiring	mood/theme---powerful	mood/theme---uplifting
track_0017146	artist_002511	album_002428	46/17146.mp3	99.2	mood/theme---dark
track_0017148	artist_002511	album_002428	48/17148.mp3	73.5	mood/theme---calm
track_0017152	artist_002511	album_002428	52/17152.mp3	86.4	mood/theme---dark
track_0017155	artist_002511	album_002428	55/17155.mp3	130.0	mood/theme---calm	mood/theme---slow
track_0017156	artist_002511	album_002428	56/17156.mp3	86.5	mood/theme---calm
track_0017490	artist_002449	album_002470	90/17490.mp3	233.7	mood/theme---energetic
track_0017491	artist_002449	album_002470	91/17491.mp3	178.7	mood/theme---energetic
track_0017492	artist_002449	album_002470	92/17492.mp3	176.5	mood/theme---energetic
track_0017493	artist_002449	album_002470	93/17493.mp3	140.1	mood/theme---energetic
track_0017494	artist_002449	album_002470	94/17494.mp3	136.4	mood/theme---energetic
track_0017621	artist_002621	album_002488	21/17621.mp3	523.4	mood/theme---deep
track_0017623	artist_002621	album_002488	23/17623.mp3	1022.1	mood/theme---deep
track_0017778	artist_002656	album_002509	78/17778.mp3	254.9	mood/theme---love
track_0018229	artist_002741	album_002572	29/18229.mp3	285.0	mood/theme---inspiring
track_0018230	artist_002741	album_002572	30/18230.mp3	270.0	mood/theme---soft
track_0018231	artist_002741	album_002572	31/18231.mp3	265.0	mood/theme---relaxing	mood/theme---slow
track_0018232	artist_002741	album_002572	32/18232.mp3	330.4	mood/theme---relaxing	mood/theme---soft
track_0018233	artist_002741	album_002572	33/18233.mp3	241.7	mood/theme---relaxing
track_0018234	artist_002741	album_002572	34/18234.mp3	320.0	mood/theme---relaxing	mood/theme---soft
track_0018235	artist_002741	album_002572	35/18235.mp3	251.9	mood/theme---background
track_0018236	artist_002741	album_002572	36/18236.mp3	365.0	mood/theme---relaxing
track_0018243	artist_002741	album_002572	43/18243.mp3	172.5	mood/theme---relaxing	mood/theme---soft
track_0018851	artist_002816	album_002659	51/18851.mp3	329.7	mood/theme---melodic
track_0019199	artist_002831	album_002700	99/19199.mp3	264.1	mood/theme---meditative	mood/theme---space
track_0019202	artist_002831	album_002700	02/19202.mp3	310.9	mood/theme---meditative	mood/theme---space
track_0019203	artist_002831	album_002700	03/19203.mp3	254.8	mood/theme---meditative	mood/theme---space
track_0019205	artist_002831	album_002700	05/19205.mp3	273.3	mood/theme---meditative	mood/theme---space
track_0019234	artist_002854	album_002704	34/19234.mp3	248.2	mood/theme---melodic
track_0019235	artist_002854	album_002704	35/19235.mp3	315.1	mood/theme---melodic
track_0019236	artist_002854	album_002704	36/19236.mp3	243.0	mood/theme---melodic
track_0019237	artist_002854	album_002704	37/19237.mp3	312.5	mood/theme---melodic
track_0019238	artist_002854	album_002704	38/19238.mp3	389.1	mood/theme---melodic
track_0019239	artist_002854	album_002704	39/19239.mp3	285.3	mood/theme---melodic
track_0019240	artist_002854	album_002704	40/19240.mp3	223.7	mood/theme---melodic
track_0020530	artist_003039	album_002882	30/20530.mp3	232.5	mood/theme---fun
track_0020531	artist_003039	album_002882	31/20531.mp3	179.9	mood/theme---fun
track_0020532	artist_003039	album_002882	32/20532.mp3	156.4	mood/theme---fun
track_0020533	artist_003039	album_002882	33/20533.mp3	241.2	mood/theme---fun
track_0020534	artist_003039	album_002882	34/20534.mp3	190.6	mood/theme---fun
track_0020535	artist_003039	album_002882	35/20535.mp3	195.0	mood/theme---fun
track_0020536	artist_003039	album_002882	36/20536.mp3	197.0	mood/theme---fun
track_0020537	artist_003039	album_002882	37/20537.mp3	100.7	mood/theme---fun
track_0020538	artist_003039	album_002882	38/20538.mp3	172.4	mood/theme---fun
track_0020740	artist_002656	album_002911	40/20740.mp3	358.5	mood/theme---drama	mood/theme---horror
track_0020742	artist_002656	album_002911	42/20742.mp3	231.8	mood/theme---adventure	mood/theme---nature
track_0020743	artist_002656	album_002911	43/20743.mp3	254.8	mood/theme---emotional	mood/theme---horror
track_0020744	artist_002656	album_002911	44/20744.mp3	210.2	mood/theme---horror
track_0021293	artist_002521	album_002976	93/21293.mp3	231.2	mood/theme---heavy
track_0021294	artist_002521	album_002976	94/21294.mp3	236.0	mood/theme---heavy
track_0021295	artist_002521	album_002976	95/21295.mp3	197.0	mood/theme---heavy
track_0021296	artist_002521	album_002976	96/21296.mp3	162.1	mood/theme---heavy
track_0021297	artist_002521	album_002976	97/21297.mp3	303.6	mood/theme---heavy
track_0021298	artist_002521	album_002976	98/21298.mp3	145.0	mood/theme---heavy
track_0021492	artist_003177	album_003005	92/21492.mp3	80.0	mood/theme---funny	mood/theme---happy	mood/theme---positive	mood/theme---relaxing
track_0021494	artist_003177	album_003005	94/21494.mp3	134.5	mood/theme---funny	mood/theme---happy	mood/theme---positive	mood/theme---relaxing
track_0021502	artist_003177	album_003005	02/21502.mp3	105.9	mood/theme---fun	mood/theme---positive
track_0021506	artist_003177	album_003005	06/21506.mp3	210.1	mood/theme---relaxing
track_0021509	artist_003177	album_003005	09/21509.mp3	95.3	mood/theme---positive	mood/theme---relaxing
track_0021851	artist_002521	album_003050	51/21851.mp3	214.2	mood/theme---heavy
track_0021852	artist_002521	album_003050	52/21852.mp3	205.7	mood/theme---heavy
track_0021853	artist_002521	album_003050	53/21853.mp3	303.6	mood/theme---heavy
track_0021854	artist_002521	album_003050	54/21854.mp3	213.4	mood/theme---heavy
track_0021856	artist_002521	album_003050	56/21856.mp3	249.7	mood/theme---heavy
track_0021857	artist_002521	album_003050	57/21857.mp3	191.5	mood/theme---heavy
track_0021858	artist_002521	album_003050	58/21858.mp3	237.8	mood/theme---heavy
track_0021859	artist_002521	album_003050	59/21859.mp3	201.7	mood/theme---heavy
track_0021860	artist_002521	album_003050	60/21860.mp3	207.4	mood/theme---heavy
track_0021861	artist_002521	album_003050	61/21861.mp3	199.5	mood/theme---heavy
track_0021862	artist_002521	album_003050	62/21862.mp3	312.0	mood/theme---heavy
track_0021983	artist_003241	album_003065	83/21983.mp3	273.1	mood/theme---melancholic
track_0022101	artist_000587	album_003080	01/22101.mp3	187.1	mood/theme---dark
track_0022546	artist_001968	album_003125	46/22546.mp3	163.0	mood/theme---sad
track_0022547	artist_001968	album_003125	47/22547.mp3	255.1	mood/theme---ballad
track_0022551	artist_001968	album_003125	51/22551.mp3	126.8	mood/theme---ballad
track_0023198	artist_003434	album_003209	98/23198.mp3	145.1	mood/theme---melodic
track_0023861	artist_003498	album_003297	61/23861.mp3	205.2	mood/theme---melodic
track_0023862	artist_003498	album_003297	62/23862.mp3	286.7	mood/theme---melodic
track_0023863	artist_003498	album_003297	63/23863.mp3	199.7	mood/theme---melodic
track_0023864	artist_003498	album_003297	64/23864.mp3	187.2	mood/theme---melodic
track_0023865	artist_003498	album_003297	65/23865.mp3	222.4	mood/theme---melodic
track_0023866	artist_003498	album_003297	66/23866.mp3	155.2	mood/theme---melodic
track_0023867	artist_003498	album_003297	67/23867.mp3	191.0	mood/theme---melodic
track_0023868	artist_003498	album_003297	68/23868.mp3	352.2	mood/theme---melodic
track_0023869	artist_003498	album_003297	69/23869.mp3	265.1	mood/theme---melodic
track_0024017	artist_003581	album_003316	17/24017.mp3	268.4	mood/theme---happy
track_0024019	artist_003581	album_003316	19/24019.mp3	238.0	mood/theme---happy
track_0024022	artist_003581	album_003316	22/24022.mp3	289.1	mood/theme---summer
track_0024023	artist_003581	album_003316	23/24023.mp3	106.1	mood/theme---dark	mood/theme---space
track_0024024	artist_003581	album_003316	24/24024.mp3	242.8	mood/theme---dark	mood/theme---space
track_0024026	artist_003581	album_003316	26/24026.mp3	452.8	mood/theme---dream
track_0024238	artist_001064	album_003342	38/24238.mp3	49.4	mood/theme---adventure
track_0024242	artist_001064	album_003342	42/24242.mp3	104.1	mood/theme---adventure
track_0024319	artist_002534	album_003352	19/24319.mp3	86.4	mood/theme---dark
track_0024835	artist_002534	album_003426	35/24835.mp3	73.5	mood/theme---calm
track_0024836	artist_002534	album_003426	36/24836.mp3	99.2	mood/theme---dark
track_0024837	artist_002534	album_003426	37/24837.mp3	130.0	mood/theme---calm
track_0024839	artist_002534	album_003426	39/24839.mp3	36.0	mood/theme---dark
track_0024842	artist_002534	album_003426	42/24842.mp3	47.5	mood/theme---calm
track_0025217	artist_003786	album_003476	17/25217.mp3	124.9	mood/theme---emotional
track_0025218	artist_003786	album_003476	18/25218.mp3	189.5	mood/theme---emotional	mood/theme---film
track_0025220	artist_003786	album_003476	20/25220.mp3	75.1	mood/theme---happy
track_0025221	artist_003786	album_003476	21/25221.mp3	94.3	mood/theme---film	mood/theme---positive
track_0025222	artist_003786	album_003476	22/25222.mp3	54.9	mood/theme---melancholic
track_0025223	artist_003786	album_003476	23/25223.mp3	114.6	mood/theme---romantic
track_0025224	artist_003786	album_003476	24/25224.mp3	180.5	mood/theme---film
track_0025225	artist_003786	album_003476	25/25225.mp3	86.2	mood/theme---melancholic	mood/theme---sad
track_0025226	artist_003786	album_003476	26/25226.mp3	140.3	mood/theme---drama	mood/theme---emotional
track_0025227	artist_003786	album_003476	27/25227.mp3	105.0	mood/theme---inspiring
track_0025237	artist_003786	album_003479	37/25237.mp3	129.5	mood/theme---happy
track_0025238	artist_003786	album_003479	38/25238.mp3	189.5	mood/theme---hopeful
track_0025240	artist_003786	album_003479	40/25240.mp3	160.5	mood/theme---melancholic	mood/theme---sad
track_0025241	artist_003786	album_003479	41/25241.mp3	114.1	mood/theme---emotional
track_0025242	artist_003786	album_003479	42/25242.mp3	184.5	mood/theme---documentary	mood/theme---drama	mood/theme---emotional
track_0025243	artist_003786	album_003479	43/25243.mp3	95.9	mood/theme---drama	mood/theme---emotional
track_0025244	artist_002740	album_003480	44/25244.mp3	156.7	mood/theme---children
track_0025245	artist_002740	album_003480	45/25245.mp3	148.9	mood/theme---film
track_0025247	artist_002740	album_003480	47/25247.mp3	177.7	mood/theme---inspiring	mood/theme---mellow
track_0025250	artist_002740	album_003480	50/25250.mp3	214.2	mood/theme---film
track_0025251	artist_002740	album_003480	51/25251.mp3	314.7	mood/theme---hopeful	mood/theme---motivational	mood/theme---uplifting
track_0025252	artist_002740	album_003480	52/25252.mp3	209.5	mood/theme---film	mood/theme---melancholic
track_0025254	artist_002740	album_003480	54/25254.mp3	212.1	mood/theme---inspiring
track_0025262	artist_000811	album_003482	62/25262.mp3	74.4	mood/theme---action	mood/theme---documentary	mood/theme---space
track_0025263	artist_000811	album_003482	63/25263.mp3	150.3	mood/theme---action	mood/theme---documentary	mood/theme---space
track_0025264	artist_000811	album_003482	64/25264.mp3	146.4	mood/theme---action	mood/theme---documentary	mood/theme---space
track_0025266	artist_000811	album_003482	66/25266.mp3	70.8	mood/theme---action	mood/theme---documentary	mood/theme---space
track_0025267	artist_001885	album_003483	67/25267.mp3	317.8	mood/theme---melodic
track_0025268	artist_001885	album_003483	68/25268.mp3	330.0	mood/theme---melodic
track_0025269	artist_001885	album_003483	69/25269.mp3	312.4	mood/theme---melodic
track_0025270	artist_001885	album_003483	70/25270.mp3	328.3	mood/theme---melodic	mood/theme---slow
track_0025271	artist_001885	album_003483	71/25271.mp3	270.4	mood/theme---melancholic	mood/theme---melodic
track_0025272	artist_001885	album_003483	72/25272.mp3	270.8	mood/theme---melodic
track_0025273	artist_001885	album_003483	73/25273.mp3	251.5	mood/theme---funny	mood/theme---melodic
track_0025274	artist_001885	album_003483	74/25274.mp3	297.1	mood/theme---melodic
track_0025379	artist_002740	album_003495	79/25379.mp3	134.8	mood/theme---emotional
track_0025380	artist_002740	album_003495	80/25380.mp3	133.9	mood/theme---melancholic	mood/theme---sad
track_0025381	artist_002740	album_003495	81/25381.mp3	151.0	mood/theme---inspiring	mood/theme---uplifting
track_0025384	artist_002740	album_003495	84/25384.mp3	75.4	mood/theme---epic
track_0025385	artist_002740	album_003495	85/25385.mp3	120.5	mood/theme---epic	mood/theme---romantic
track_0025389	artist_002740	album_003495	89/25389.mp3	141.2	mood/theme---inspiring
track_0025877	artist_003769	album_003549	77/25877.mp3	239.8	mood/theme---romantic	mood/theme---slow
track_0026321	artist_003933	album_003603	21/26321.mp3	405.3	mood/theme---happy	mood/theme---party
track_0026403	artist_003944	album_003615	03/26403.mp3	176.5	mood/theme---inspiring
